Latitude (decimal degrees):	40.525
Longitude (decimal degrees):	-3.772
Elevation (m):	652
Radiation database:	PVGIS-SARAH2


Slope: 35 deg. (optimum)
Azimuth: -4 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20201010:1610,246.46,324.81,16.13,22.56,2.97,0.0
20201010:1710,5.34,16.72,5.33,21.24,2.97,0.0
20201010:1810,0.0,0.0,0.0,19.33,3.31,0.0
20201010:1910,0.0,0.0,0.0,18.19,3.66,0.0
20201010:2010,0.0,0.0,0.0,16.62,3.93,0.0
20201010:2110,0.0,0.0,0.0,15.23,3.79,0.0
20201010:2210,0.0,0.0,0.0,14.03,3.59,0.0
20201010:2310,0.0,0.0,0.0,13.0,3.24,0.0
20201011:0010,0.0,0.0,0.0,12.1,2.97,0.0
20201011:0110,0.0,0.0,0.0,11.25,2.62,0.0
20201011:0210,0.0,0.0,0.0,10.5,2.41,0.0
20201011:0310,0.0,0.0,0.0,9.82,2.28,0.0
20201011:0410,0.0,0.0,0.0,9.21,2.14,0.0
20201011:0510,0.0,0.0,0.0,8.68,2.14,0.0
20201011:0610,0.0,0.0,0.0,8.21,2.07,0.0
20201011:0710,147.24,198.16,8.36,7.75,1.72,0.0
20201011:0810,398.32,480.39,18.92,10.01,1.79,0.0
20201011:0910,594.31,719.45,28.41,12.05,2.69,0.0
20201011:1010,719.56,891.1,36.11,13.91,2.9,0.0
20201011:1110,797.93,1010.88,41.11,15.72,2.9,0.0
20201011:1210,0.0,0.0,0.0,17.27,2.97,0.0
20201011:1310,764.8,973.2,39.94,18.34,3.17,0.0
20201011:1410,655.7,821.86,34.02,18.78,3.31,0.0
20201011:1510,498.08,616.92,25.69,18.69,3.45,0.0
20201011:1610,277.54,356.47,15.82,18.02,3.59,0.0
20201011:1710,28.41,57.54,5.03,16.83,3.1,0.0
20201011:1810,0.0,0.0,0.0,15.17,2.83,0.0
20201011:1910,0.0,0.0,0.0,13.7,2.9,0.0
20201011:2010,0.0,0.0,0.0,12.53,2.76,0.0
20201011:2110,0.0,0.0,0.0,11.53,2.62,0.0
20201011:2210,0.0,0.0,0.0,10.69,2.48,0.0
20201011:2310,0.0,0.0,0.0,9.91,2.28,0.0
20201012:0010,0.0,0.0,0.0,9.1,1.93,0.0
20201012:0110,0.0,0.0,0.0,8.18,1.79,0.0
20201012:0210,0.0,0.0,0.0,7.36,1.66,0.0
20201012:0310,0.0,0.0,0.0,6.72,1.59,0.0
20201012:0410,0.0,0.0,0.0,6.49,1.59,0.0
20201012:0510,0.0,0.0,0.0,6.22,1.66,0.0
20201012:0610,0.0,0.0,0.0,6.0,1.59,0.0
20201012:0710,142.63,191.36,8.15,6.45,1.86,0.0
20201012:0810,388.23,466.01,18.69,9.41,2.0,0.0
20201012:0910,587.03,706.83,28.14,11.33,2.76,0.0
20201012:1010,715.39,885.24,35.8,13.05,2.55,0.0
20201012:1110,778.64,988.46,40.75,14.83,2.28,0.0
20201012:1210,778.4,1001.2,42.11,16.4,2.07,0.0
20201012:1310,740.48,951.5,39.56,17.67,2.07,0.0
20201012:1410,637.48,807.52,33.66,18.49,2.14,0.0
20201012:1510,479.47,599.28,25.36,18.76,2.28,0.0
20201012:1610,262.46,339.95,15.51,18.48,2.55,0.0
20201012:1710,30.55,63.55,4.74,17.48,2.28,0.0
20201012:1810,0.0,0.0,0.0,15.68,2.21,0.0
20201012:1910,0.0,0.0,0.0,14.4,1.52,0.0
20201012:2010,0.0,0.0,0.0,12.6,1.24,0.0
20201012:2110,0.0,0.0,0.0,11.39,1.24,0.0
20201012:2210,0.0,0.0,0.0,10.27,1.38,0.0
20201012:2310,0.0,0.0,0.0,9.45,1.45,0.0
20201013:0010,0.0,0.0,0.0,8.73,1.52,0.0
20201013:0110,0.0,0.0,0.0,8.44,1.52,0.0
20201013:0210,0.0,0.0,0.0,8.35,1.45,0.0
20201013:0310,0.0,0.0,0.0,8.44,1.31,0.0
20201013:0410,0.0,0.0,0.0,8.32,1.38,0.0
20201013:0510,0.0,0.0,0.0,7.96,1.45,0.0
20201013:0610,0.0,0.0,0.0,7.85,1.38,0.0
20201013:0710,131.56,178.99,7.94,7.96,1.38,0.0
20201013:0810,373.59,456.61,18.45,11.27,0.9,0.0
20201013:0910,553.76,689.87,27.86,14.67,1.1,0.0
20201013:1010,659.34,837.43,35.49,17.29,1.79,0.0
20201013:1110,749.42,967.46,40.4,19.25,2.41,0.0
20201013:1210,760.8,980.44,41.73,20.62,3.17,0.0
20201013:1310,653.14,831.28,39.19,21.17,3.24,0.0
20201013:1410,618.25,783.41,33.31,21.18,3.03,0.0
20201013:1510,462.89,582.34,25.02,20.81,2.55,0.0
20201013:1610,231.42,304.5,15.2,20.68,2.21,0.0
20201013:1710,13.49,32.02,4.44,19.76,1.59,0.0
20201013:1810,0.0,0.0,0.0,18.15,1.79,0.0
20201013:1910,0.0,0.0,0.0,16.99,1.86,0.0
20201013:2010,0.0,0.0,0.0,15.56,2.07,0.0
20201013:2110,0.0,0.0,0.0,14.81,2.41,0.0
20201013:2210,0.0,0.0,0.0,14.14,2.62,0.0
20201013:2310,0.0,0.0,0.0,13.8,2.83,0.0
20201014:0010,0.0,0.0,0.0,13.0,2.83,0.0
20201014:0110,0.0,0.0,0.0,12.39,2.76,0.0
20201014:0210,0.0,0.0,0.0,11.67,2.69,0.0
20201014:0310,0.0,0.0,0.0,11.01,2.62,0.0
20201014:0410,0.0,0.0,0.0,10.54,2.62,0.0
20201014:0510,0.0,0.0,0.0,10.06,2.62,0.0
20201014:0610,0.0,0.0,0.0,9.63,2.48,0.0
20201014:0710,149.78,203.34,7.72,9.71,2.41,0.0
20201014:0810,422.5,506.97,18.21,10.66,2.97,0.0
20201014:0910,581.71,698.0,27.59,11.88,3.38,0.0
20201014:1010,713.4,874.29,35.17,13.27,3.38,0.0
20201014:1110,782.73,976.52,40.05,14.79,3.45,0.0
20201014:1210,788.51,989.4,41.36,15.6,3.45,0.0
20201014:1310,753.22,940.11,38.81,16.23,3.66,0.0
20201014:1410,648.86,795.85,32.95,16.1,4.0,0.0
20201014:1510,484.3,588.56,24.7,15.94,4.21,0.0
20201014:1610,266.28,338.65,14.89,15.53,4.14,0.0
20201014:1710,18.05,40.93,4.15,14.92,3.52,0.0
20201014:1810,0.0,0.0,0.0,13.85,2.28,0.0
20201014:1910,0.0,0.0,0.0,13.22,1.86,0.0
20201014:2010,0.0,0.0,0.0,11.41,1.45,0.0
20201014:2110,0.0,0.0,0.0,10.23,1.24,0.0
20201014:2210,0.0,0.0,0.0,9.16,1.24,0.0
20201014:2310,0.0,0.0,0.0,7.95,1.31,0.0
20201015:0010,0.0,0.0,0.0,7.07,1.38,0.0
20201015:0110,0.0,0.0,0.0,6.32,1.45,0.0
20201015:0210,0.0,0.0,0.0,5.78,1.52,0.0
20201015:0310,0.0,0.0,0.0,5.27,1.52,0.0
20201015:0410,0.0,0.0,0.0,4.81,1.52,0.0
20201015:0510,0.0,0.0,0.0,4.5,1.45,0.0
20201015:0610,0.0,0.0,0.0,4.34,1.38,0.0
20201015:0710,133.25,178.49,7.51,4.26,1.31,0.0
20201015:0810,380.98,458.01,17.97,7.62,0.83,0.0
20201015:0910,567.4,699.83,27.32,10.54,0.55,0.0
20201015:1010,699.56,883.35,34.86,12.66,1.1,0.0
20201015:1110,729.43,933.11,39.69,14.33,1.31,0.0
20201015:1210,730.6,930.53,40.98,15.81,2.0,0.0
20201015:1310,256.72,321.17,38.44,16.46,2.28,0.0
20201015:1410,123.5,164.21,32.6,16.5,2.55,0.0
20201015:1510,94.56,129.89,24.37,16.35,2.76,0.0
20201015:1610,152.08,199.84,14.59,15.76,2.97,0.0
20201015:1710,16.69,38.71,3.87,14.77,3.03,0.0
20201015:1810,0.0,0.0,0.0,13.31,3.03,0.0
20201015:1910,0.0,0.0,0.0,12.17,2.69,0.0
20201015:2010,0.0,0.0,0.0,11.28,2.48,0.0
20201015:2110,0.0,0.0,0.0,10.25,2.07,0.0
20201015:2210,0.0,0.0,0.0,9.53,1.79,0.0
20201015:2310,0.0,0.0,0.0,8.45,1.59,0.0
20201016:0010,0.0,0.0,0.0,7.03,1.45,0.0
20201016:0110,0.0,0.0,0.0,5.93,1.45,0.0
20201016:0210,0.0,0.0,0.0,5.08,1.45,0.0
20201016:0310,0.0,0.0,0.0,4.45,1.45,0.0
20201016:0410,0.0,0.0,0.0,3.79,1.38,0.0
20201016:0510,0.0,0.0,0.0,3.17,1.31,0.0
20201016:0610,0.0,0.0,0.0,2.63,1.31,0.0
20201016:0710,132.54,176.14,7.29,2.2,1.31,0.0
20201016:0810,388.95,462.02,17.73,5.18,0.9,0.0
20201016:0910,578.06,705.83,27.05,8.28,0.55,0.0
20201016:1010,697.04,891.01,34.54,10.55,0.14,0.0
20201016:1110,765.6,1002.56,39.34,12.27,0.28,0.0
20201016:1210,771.23,1007.26,40.61,13.66,0.69,0.0
20201016:1310,723.7,933.22,38.08,14.75,0.97,0.0
20201016:1410,624.73,790.02,32.26,15.57,1.17,0.0
20201016:1510,467.22,582.24,24.05,16.03,1.24,0.0
20201016:1610,251.74,325.69,14.29,16.0,1.31,0.0
20201016:1710,16.41,39.7,3.58,15.45,1.31,0.0
20201016:1810,0.0,0.0,0.0,13.83,1.38,0.0
20201016:1910,0.0,0.0,0.0,12.93,0.69,0.0
20201016:2010,0.0,0.0,0.0,12.45,0.14,0.0
20201016:2110,0.0,0.0,0.0,11.52,0.48,0.0
20201016:2210,0.0,0.0,0.0,9.9,0.9,0.0
20201016:2310,0.0,0.0,0.0,7.58,1.38,0.0
20201017:0010,0.0,0.0,0.0,6.05,1.59,0.0
20201017:0110,0.0,0.0,0.0,5.15,1.66,0.0
20201017:0210,0.0,0.0,0.0,4.55,1.59,0.0
20201017:0310,0.0,0.0,0.0,4.21,1.52,0.0
20201017:0410,0.0,0.0,0.0,3.94,1.45,0.0
20201017:0510,0.0,0.0,0.0,3.79,1.45,0.0
20201017:0610,0.0,0.0,0.0,3.66,1.45,0.0
20201017:0710,40.43,63.18,7.07,4.11,1.24,0.0
20201017:0810,194.61,238.98,17.49,7.05,0.48,0.0
20201017:0910,345.0,420.32,26.77,10.3,0.07,0.0
20201017:1010,637.33,801.85,34.23,12.6,0.76,0.0
20201017:1110,713.98,913.3,38.99,14.36,1.17,0.0
20201017:1210,735.66,946.79,40.24,15.97,1.52,0.0
20201017:1310,684.61,875.9,37.71,17.22,1.66,0.0
20201017:1410,599.13,758.75,31.91,18.09,1.66,0.0
20201017:1510,445.94,559.81,23.73,18.48,1.52,0.0
20201017:1610,230.4,301.73,13.99,18.38,1.66,0.0
20201017:1710,9.7,27.1,3.3,17.35,1.86,0.0
20201017:1810,0.0,0.0,0.0,15.48,1.79,0.0
20201017:1910,0.0,0.0,0.0,13.73,1.59,0.0
20201017:2010,0.0,0.0,0.0,13.41,1.03,0.0
20201017:2110,0.0,0.0,0.0,13.83,0.55,0.0
20201017:2210,0.0,0.0,0.0,13.4,0.69,0.0
20201017:2310,0.0,0.0,0.0,11.22,1.24,0.0
20201018:0010,0.0,0.0,0.0,8.61,1.79,0.0
20201018:0110,0.0,0.0,0.0,7.37,1.86,0.0
20201018:0210,0.0,0.0,0.0,6.68,1.86,0.0
20201018:0310,0.0,0.0,0.0,6.3,1.79,0.0
20201018:0410,0.0,0.0,0.0,6.06,1.79,0.0
20201018:0510,0.0,0.0,0.0,5.94,1.72,0.0
20201018:0610,0.0,0.0,0.0,5.85,1.72,0.0
20201018:0710,82.65,116.63,6.86,5.25,1.72,0.0
20201018:0810,259.47,314.63,17.25,8.52,1.03,0.0
20201018:0910,541.52,669.82,26.5,12.93,0.9,0.0
20201018:1010,644.21,821.19,33.92,15.34,0.9,0.0
20201018:1110,715.8,934.48,38.65,17.1,0.97,0.0
20201018:1210,712.7,937.91,39.87,18.2,0.9,0.0
20201018:1310,674.02,883.1,37.35,19.33,0.97,0.0
20201018:1410,441.61,559.94,31.57,19.91,1.1,0.0
20201018:1510,380.52,481.93,23.41,20.1,1.17,0.0
20201018:1610,156.01,210.19,13.7,19.83,1.03,0.0
20201018:1710,6.77,20.97,3.03,18.98,0.69,0.0
20201018:1810,0.0,0.0,0.0,17.04,1.31,0.0
20201018:1910,0.0,0.0,0.0,14.67,1.93,0.0
20201018:2010,0.0,0.0,0.0,13.18,2.07,0.0
20201018:2110,0.0,0.0,0.0,12.12,2.14,0.0
20201018:2210,0.0,0.0,0.0,11.29,2.07,0.0
20201018:2310,0.0,0.0,0.0,10.31,1.93,0.0
20201019:0010,0.0,0.0,0.0,9.47,1.86,0.0
20201019:0110,0.0,0.0,0.0,8.86,1.86,0.0
20201019:0210,0.0,0.0,0.0,8.21,2.0,0.0
20201019:0310,0.0,0.0,0.0,7.53,2.0,0.0
20201019:0410,0.0,0.0,0.0,7.0,1.93,0.0
20201019:0510,0.0,0.0,0.0,6.57,1.86,0.0
20201019:0610,0.0,0.0,0.0,6.2,1.79,0.0
20201019:0710,80.08,113.88,6.64,5.79,1.86,0.0
20201019:0810,335.86,404.58,17.01,8.96,1.31,0.0
20201019:0910,531.13,653.46,26.22,13.39,1.31,0.0
20201019:1010,660.33,839.15,33.61,15.43,1.17,0.0
20201019:1110,737.14,953.5,38.3,17.59,1.66,0.0
20201019:1210,744.62,965.35,39.51,19.52,2.21,0.0
20201019:1310,653.03,836.29,36.99,21.08,2.62,0.0
20201019:1410,530.35,671.28,31.23,22.23,2.9,0.0
20201019:1510,328.33,416.47,23.1,22.96,2.97,0.0
20201019:1610,117.5,164.01,13.41,23.23,2.62,0.0
20201019:1710,1.84,10.22,2.75,22.21,1.24,0.0
20201019:1810,0.0,0.0,0.0,20.69,0.83,0.0
20201019:1910,0.0,0.0,0.0,19.02,1.17,0.0
20201019:2010,0.0,0.0,0.0,17.01,2.14,0.0
20201019:2110,0.0,0.0,0.0,16.62,2.48,0.0
20201019:2210,0.0,0.0,0.0,16.33,2.76,0.0
20201019:2310,0.0,0.0,0.0,15.88,2.62,0.0
20201020:0010,0.0,0.0,0.0,15.39,2.41,0.0
20201020:0110,0.0,0.0,0.0,15.36,2.48,0.0
20201020:0210,0.0,0.0,0.0,15.01,2.97,0.0
20201020:0310,0.0,0.0,0.0,13.57,2.76,0.0
20201020:0410,0.0,0.0,0.0,11.32,1.45,0.0
20201020:0510,0.0,0.0,0.0,11.28,1.1,0.0
20201020:0610,0.0,0.0,0.0,11.26,1.1,0.0
20201020:0710,4.02,13.93,6.42,11.29,1.52,0.0
20201020:0810,26.24,45.51,16.76,11.55,1.45,0.0
20201020:0910,34.96,56.66,25.95,12.04,1.38,0.0
20201020:1010,53.81,79.88,33.29,12.5,1.38,0.0
20201020:1110,84.92,117.04,37.95,12.96,1.52,0.0
20201020:1210,60.49,88.24,39.15,13.43,1.38,0.0
20201020:1310,70.3,100.32,36.63,13.95,0.69,0.0
20201020:1410,101.78,138.4,30.9,14.85,0.21,0.0
20201020:1510,34.32,56.66,22.79,15.46,0.69,0.0
20201020:1610,31.45,52.95,13.12,15.6,2.34,0.0
20201020:1710,0.66,7.43,2.48,15.47,3.86,0.0
20201020:1810,0.0,0.0,0.0,15.03,4.28,0.0
20201020:1910,0.0,0.0,0.0,14.96,5.72,0.0
20201020:2010,0.0,0.0,0.0,14.53,5.86,0.0
20201020:2110,0.0,0.0,0.0,14.7,7.1,0.0
20201020:2210,0.0,0.0,0.0,14.71,7.59,0.0
20201020:2310,0.0,0.0,0.0,14.57,6.97,0.0
20201021:0010,0.0,0.0,0.0,14.34,5.52,0.0
20201021:0110,0.0,0.0,0.0,14.14,5.31,0.0
20201021:0210,0.0,0.0,0.0,13.69,6.28,0.0
20201021:0310,0.0,0.0,0.0,12.85,4.9,0.0
20201021:0410,0.0,0.0,0.0,12.37,3.66,0.0
20201021:0510,0.0,0.0,0.0,12.09,2.9,0.0
20201021:0610,0.0,0.0,0.0,12.11,2.83,0.0
20201021:0710,26.73,47.21,6.2,11.53,2.34,0.0
20201021:0810,95.36,128.37,16.52,12.16,2.76,0.0
20201021:0910,133.5,172.57,25.67,12.77,3.38,0.0
20201021:1010,183.31,230.35,32.98,13.55,3.86,0.0
20201021:1110,416.41,504.95,37.61,15.4,4.14,0.0
20201021:1210,761.8,940.88,38.79,15.89,4.55,0.0
20201021:1310,419.81,508.05,36.28,15.6,4.62,0.0
20201021:1410,188.94,238.61,30.56,15.84,4.55,0.0
20201021:1510,111.07,148.54,22.49,15.77,4.14,0.0
20201021:1610,155.42,204.79,12.84,15.69,3.31,0.0
20201021:1710,0.0,0.0,0.0,15.16,2.07,0.0
20201021:1810,0.0,0.0,0.0,14.26,1.38,0.0
20201021:1910,0.0,0.0,0.0,14.4,0.41,0.0
20201021:2010,0.0,0.0,0.0,12.92,0.97,0.0
20201021:2110,0.0,0.0,0.0,12.95,0.83,0.0
20201021:2210,0.0,0.0,0.0,11.52,1.66,0.0
20201021:2310,0.0,0.0,0.0,11.41,1.79,0.0
20201022:0010,0.0,0.0,0.0,11.21,1.86,0.0
20201022:0110,0.0,0.0,0.0,11.34,1.93,0.0
20201022:0210,0.0,0.0,0.0,11.36,1.86,0.0
20201022:0310,0.0,0.0,0.0,11.37,1.79,0.0
20201022:0410,0.0,0.0,0.0,11.14,1.86,0.0
20201022:0510,0.0,0.0,0.0,11.27,1.79,0.0
20201022:0610,0.0,0.0,0.0,11.52,1.59,0.0
20201022:0710,46.58,74.01,5.98,11.61,1.17,0.0
20201022:0810,34.92,56.66,16.28,12.3,1.45,0.0
20201022:0910,190.06,237.71,25.4,12.93,2.21,0.0
20201022:1010,116.41,154.19,32.67,13.95,2.62,0.0
20201022:1110,188.04,237.39,37.27,14.54,3.38,0.0
20201022:1210,166.72,213.32,38.43,15.3,3.72,0.0
20201022:1310,196.31,247.14,35.93,14.86,3.45,0.0
20201022:1410,232.33,288.0,30.24,14.78,3.38,0.0
20201022:1510,248.48,306.7,22.19,14.77,3.1,0.0
20201022:1610,124.54,166.94,12.56,14.9,2.9,0.0
20201022:1710,0.0,0.0,0.0,14.19,2.41,0.0
20201022:1810,0.0,0.0,0.0,13.11,1.93,0.0
20201022:1910,0.0,0.0,0.0,12.38,1.66,0.0
20201022:2010,0.0,0.0,0.0,11.68,2.0,0.0
20201022:2110,0.0,0.0,0.0,11.61,2.07,0.0
20201022:2210,0.0,0.0,0.0,11.32,2.14,0.0
20201022:2310,0.0,0.0,0.0,11.22,2.41,0.0
20201023:0010,0.0,0.0,0.0,10.93,2.62,0.0
20201023:0110,0.0,0.0,0.0,10.67,2.62,0.0
20201023:0210,0.0,0.0,0.0,10.32,2.62,0.0
20201023:0310,0.0,0.0,0.0,10.21,2.55,0.0
20201023:0410,0.0,0.0,0.0,9.92,2.14,0.0
20201023:0510,0.0,0.0,0.0,9.9,1.86,0.0
20201023:0610,0.0,0.0,0.0,9.44,1.86,0.0
20201023:0710,34.54,57.57,5.76,9.22,1.86,0.0
20201023:0810,166.02,207.17,16.03,9.72,2.76,0.0
20201023:0910,269.22,324.2,25.12,10.58,2.97,0.0
20201023:1010,484.0,580.85,32.36,12.06,2.97,0.0
20201023:1110,640.43,780.98,36.93,13.09,3.17,0.0
20201023:1210,480.84,581.18,38.08,13.76,3.45,0.0
20201023:1310,343.19,416.25,35.58,14.04,3.52,0.0
20201023:1410,22.39,40.87,29.91,14.16,3.45,0.0
20201023:1510,443.59,538.22,21.89,14.32,3.1,0.0
20201023:1610,243.91,313.1,12.29,13.91,2.62,0.0
20201023:1710,0.0,0.0,0.0,12.97,1.93,0.0
20201023:1810,0.0,0.0,0.0,11.9,1.79,0.0
20201023:1910,0.0,0.0,0.0,11.33,1.72,0.0
20201023:2010,0.0,0.0,0.0,9.98,1.66,0.0
20201023:2110,0.0,0.0,0.0,9.04,1.52,0.0
20201023:2210,0.0,0.0,0.0,8.28,1.38,0.0
20201023:2310,0.0,0.0,0.0,7.59,1.31,0.0
20201024:0010,0.0,0.0,0.0,7.17,1.31,0.0
20201024:0110,0.0,0.0,0.0,6.96,1.17,0.0
20201024:0210,0.0,0.0,0.0,6.87,1.1,0.0
20201024:0310,0.0,0.0,0.0,6.72,1.03,0.0
20201024:0410,0.0,0.0,0.0,6.51,1.03,0.0
20201024:0510,0.0,0.0,0.0,6.66,0.9,0.0
20201024:0610,0.0,0.0,0.0,6.89,0.83,0.0
20201024:0710,56.86,86.47,5.53,7.02,0.55,0.0
20201024:0810,188.44,232.8,15.79,7.77,0.34,0.0
20201024:0910,164.68,206.81,24.85,9.83,0.9,0.0
20201024:1010,157.26,199.82,32.05,11.45,1.66,0.0
20201024:1110,225.39,279.48,36.59,13.14,2.55,0.0
20201024:1210,354.42,431.58,37.72,14.3,2.97,0.0
20201024:1310,515.94,629.33,35.24,15.18,3.17,0.0
20201024:1410,412.26,501.41,29.59,15.72,3.38,0.0
20201024:1510,400.9,489.25,21.59,15.99,3.45,0.0
20201024:1610,193.95,252.17,12.02,15.43,3.45,0.0
20201024:1710,0.0,0.0,0.0,14.17,3.1,0.0
20201024:1810,0.0,0.0,0.0,12.62,2.97,0.0
20201024:1910,0.0,0.0,0.0,11.49,3.03,0.0
20201024:2010,0.0,0.0,0.0,10.78,2.69,0.0
20201024:2110,0.0,0.0,0.0,10.15,2.34,0.0
20201024:2210,0.0,0.0,0.0,9.73,2.34,0.0
20201024:2310,0.0,0.0,0.0,9.27,2.34,0.0
20201025:0010,0.0,0.0,0.0,8.86,2.48,0.0
20201025:0110,0.0,0.0,0.0,8.81,2.55,0.0
20201025:0210,0.0,0.0,0.0,8.73,2.62,0.0
20201025:0310,0.0,0.0,0.0,8.65,2.76,0.0
20201025:0410,0.0,0.0,0.0,8.7,2.9,0.0
20201025:0510,0.0,0.0,0.0,8.67,3.03,0.0
20201025:0610,0.0,0.0,0.0,8.85,3.17,0.0
20201025:0710,2.52,11.15,5.31,9.26,3.1,0.0
20201025:0810,32.42,52.95,15.54,9.79,3.17,0.0
20201025:0910,108.72,142.57,24.57,10.43,4.21,0.0
20201025:1010,151.35,191.47,31.74,11.3,5.31,0.0
20201025:1110,105.08,139.33,36.25,12.09,5.66,0.0
20201025:1210,271.8,329.4,37.38,13.05,6.14,0.0
20201025:1310,53.65,79.88,34.9,14.08,7.03,0.0
20201025:1410,53.61,79.88,29.28,14.2,6.62,0.0
20201025:1510,14.27,29.72,21.3,13.55,5.38,0.0
20201025:1610,90.42,124.36,11.75,12.62,4.83,0.0
20201025:1710,0.0,0.0,0.0,11.99,4.55,0.0
20201025:1810,0.0,0.0,0.0,11.88,4.41,0.0
20201025:1910,0.0,0.0,0.0,11.89,3.72,0.0
20201025:2010,0.0,0.0,0.0,11.2,3.1,0.0
20201025:2110,0.0,0.0,0.0,10.25,2.76,0.0
20201025:2210,0.0,0.0,0.0,9.64,2.69,0.0
20201025:2310,0.0,0.0,0.0,8.93,2.34,0.0
20201026:0010,0.0,0.0,0.0,8.51,2.14,0.0
20201026:0110,0.0,0.0,0.0,7.77,2.14,0.0
20201026:0210,0.0,0.0,0.0,7.14,2.21,0.0
20201026:0310,0.0,0.0,0.0,6.99,2.21,0.0
20201026:0410,0.0,0.0,0.0,6.5,2.34,0.0
20201026:0510,0.0,0.0,0.0,6.06,2.28,0.0
20201026:0610,0.0,0.0,0.0,5.73,2.07,0.0
20201026:0710,97.28,137.55,5.09,6.0,1.79,0.0
20201026:0810,346.91,412.93,15.3,6.97,1.72,0.0
20201026:0910,585.36,692.41,24.3,8.43,3.03,0.0
20201026:1010,721.02,865.56,31.44,10.01,3.72,0.0
20201026:1110,789.95,961.48,35.92,10.92,3.79,0.0
20201026:1210,802.07,985.57,37.03,11.92,3.59,0.0
20201026:1310,716.78,873.79,34.56,12.93,3.79,0.0
20201026:1410,626.53,757.83,28.96,13.34,3.72,0.0
20201026:1510,469.39,565.12,21.02,13.32,3.72,0.0
20201026:1610,180.78,233.77,11.49,13.0,3.31,0.0
20201026:1710,0.0,0.0,0.0,12.03,2.48,0.0
20201026:1810,0.0,0.0,0.0,10.82,2.0,0.0
20201026:1910,0.0,0.0,0.0,9.57,1.72,0.0
20201026:2010,0.0,0.0,0.0,8.26,1.45,0.0
20201026:2110,0.0,0.0,0.0,7.06,1.45,0.0
20201026:2210,0.0,0.0,0.0,6.02,1.52,0.0
20201026:2310,0.0,0.0,0.0,5.23,1.52,0.0
20201027:0010,0.0,0.0,0.0,4.94,1.45,0.0
20201027:0110,0.0,0.0,0.0,4.74,1.31,0.0
20201027:0210,0.0,0.0,0.0,4.56,1.24,0.0
20201027:0310,0.0,0.0,0.0,4.51,1.17,0.0
20201027:0410,0.0,0.0,0.0,4.67,1.03,0.0
20201027:0510,0.0,0.0,0.0,4.97,0.9,0.0
20201027:0610,0.0,0.0,0.0,4.89,0.83,0.0
20201027:0710,51.05,78.87,4.87,4.71,1.03,0.0
20201027:0810,278.39,333.15,15.05,5.84,0.83,0.0
20201027:0910,406.75,485.23,24.02,8.75,1.24,0.0
20201027:1010,670.26,820.53,31.13,10.64,1.86,0.0
20201027:1110,718.67,890.45,35.59,12.23,2.21,0.0
20201027:1210,758.56,944.95,36.69,13.33,2.62,0.0
20201027:1310,699.54,864.04,34.23,14.15,2.9,0.0
20201027:1410,585.94,715.67,28.65,14.75,2.97,0.0
20201027:1510,408.18,497.48,20.74,14.96,2.83,0.0
20201027:1610,194.16,253.17,11.23,14.8,2.62,0.0
20201027:1710,0.0,0.0,0.0,13.56,2.41,0.0
20201027:1810,0.0,0.0,0.0,12.04,2.21,0.0
20201027:1910,0.0,0.0,0.0,11.71,2.14,0.0
20201027:2010,0.0,0.0,0.0,10.72,1.86,0.0
20201027:2110,0.0,0.0,0.0,9.92,1.45,0.0
20201027:2210,0.0,0.0,0.0,9.12,1.31,0.0
20201027:2310,0.0,0.0,0.0,8.45,1.31,0.0
20201028:0010,0.0,0.0,0.0,7.73,1.24,0.0
20201028:0110,0.0,0.0,0.0,7.52,0.9,0.0
20201028:0210,0.0,0.0,0.0,7.62,0.69,0.0
20201028:0310,0.0,0.0,0.0,7.75,0.48,0.0
20201028:0410,0.0,0.0,0.0,7.69,0.21,0.0
20201028:0510,0.0,0.0,0.0,7.69,0.14,0.0
20201028:0610,0.0,0.0,0.0,7.29,0.14,0.0
20201028:0710,19.16,36.83,4.64,7.59,0.69,0.0
20201028:0810,42.42,65.02,14.81,8.47,0.76,0.0
20201028:0910,178.13,221.51,23.75,9.39,0.9,0.0
20201028:1010,97.91,130.97,30.83,10.33,1.03,0.0
20201028:1110,28.45,48.3,35.26,11.28,1.17,0.0
20201028:1210,123.27,161.62,36.35,12.46,1.38,0.0
20201028:1310,68.22,97.53,33.9,13.66,1.79,0.0
20201028:1410,110.29,147.67,28.35,14.79,2.07,0.0
20201028:1510,86.02,119.22,20.46,15.29,2.28,0.0
20201028:1610,46.12,71.65,10.98,15.33,2.28,0.0
20201028:1710,0.0,0.0,0.0,14.31,1.72,0.0
20201028:1810,0.0,0.0,0.0,12.85,1.38,0.0
20201028:1910,0.0,0.0,0.0,11.37,1.1,0.0
20201028:2010,0.0,0.0,0.0,11.66,0.76,0.0
20201028:2110,0.0,0.0,0.0,11.67,0.48,0.0
20201028:2210,0.0,0.0,0.0,11.47,0.41,0.0
20201028:2310,0.0,0.0,0.0,11.22,0.41,0.0
20201029:0010,0.0,0.0,0.0,11.01,0.55,0.0
20201029:0110,0.0,0.0,0.0,10.96,0.62,0.0
20201029:0210,0.0,0.0,0.0,10.45,0.62,0.0
20201029:0310,0.0,0.0,0.0,10.73,0.34,0.0
20201029:0410,0.0,0.0,0.0,10.21,0.48,0.0
20201029:0510,0.0,0.0,0.0,9.93,0.62,0.0
